tab 	sites
age	age_high	age_low	age_unit	citations	description	dir_alpha95	dir_dec	dir_inc	dir_k	dir_n_samples	dir_polarity	dir_tilt_correction	formation	geologic_classes	geologic_types	lat	lithologies	location	lon	method_codes	site	vgp_alpha95	vgp_dm	vgp_dp	vgp_k	vgp_lat	vgp_lon
6.085	8.17	4.0	Ma	10.1130/0016-7606(1972)83[2063:PAPAOT]2.0.CO;2:10.1130/GES00626.1	{'2sig_min': nan, '2sig_max': nan, 'uncer_dist': 'uniform', 'struc_cont': 1, 'rot_area': 1, 'strat_group': 0, 'ordering': nan, 'synch_unit': 0, 'rej_crit': [1, 2], 'pmag_comments': 'undemagnetized and too few samples (rejected by Mankinen, 2008)', 'age_comments': 'age range is that estimated for Western Sonoma Volcanics (Wagner et al. 2011)', 'dictonary_info': 'The codes used within this description dictionary are documented within Gallo et al. 2023'}		206.0	-44.0		2		100		Igneous:Extrusive	Tuff	38.47	Basalt	Sonoma volcanics	237.31	DE-NRM	22					-64.71469348185133	169.75749193519553
6.085	8.17	4.0	Ma	10.1130/0016-7606(1972)83[2063:PAPAOT]2.0.CO;2:10.1130/GES00626.1	{'2sig_min': nan, '2sig_max': nan, 'uncer_dist': 'uniform', 'struc_cont': 1, 'rot_area': 1, 'strat_group': 0, 'ordering': nan, 'synch_unit': 0, 'rej_crit': [2], 'pmag_comments': 'too few samples (rejected by Mankinen, 2008)', 'age_comments': 'age range is that estimated for Western Sonoma Volcanics (Wagner et al. 2011)', 'dictonary_info': 'The codes used within this description dictionary are documented within Gallo et al. 2023'}		20.0	54.0		2		100		Igneous:Extrusive	Tuff	38.32	Andesite	Sonoma volcanics	237.41	DE-BLANKET	23					73.50458837399155	334.5316452022692
6.085	8.17	4.0	Ma	10.1130/0016-7606(1972)83[2063:PAPAOT]2.0.CO;2:10.1130/GES00626.1	{'2sig_min': nan, '2sig_max': nan, 'uncer_dist': 'uniform', 'struc_cont': 1, 'rot_area': 1, 'strat_group': 0, 'ordering': nan, 'synch_unit': 0, 'rej_crit': [2], 'pmag_comments': 'too few samples (rejected by Mankinen, 2008)', 'age_comments': 'age range is that estimated for Western Sonoma Volcanics (Wagner et al. 2011)', 'dictonary_info': 'The codes used within this description dictionary are documented within Gallo et al. 2023'}		303.0	24.0		2		100		Igneous:Extrusive	Tuff	38.38	Rhyolite	Sonoma volcanics	237.49	DE-BLANKET	24					33.4809400877225	136.44908503761008
2.95	3.4	2.5	Ma	10.1130/0016-7606(1972)83[2063:PAPAOT]2.0.CO;2:10.1130/GES00626.1	{'2sig_min': nan, '2sig_max': nan, 'uncer_dist': 'uniform', 'struc_cont': 1, 'rot_area': 1, 'strat_group': 3, 'ordering': 6.0, 'synch_unit': 0, 'rej_crit': [3], 'pmag_comments': 'too scattered (rejected by Mankinen, 2008)', 'age_comments': 'age range is that estimated for Northern Sonoma Volcanics (Wagner et al. 2011)', 'dictonary_info': 'The codes used within this description dictionary are documented within Gallo et al. 2023'}	14.0	303.4	21.1	30.0	5	n	100	Mt. St. Helena section	Igneous:Extrusive	Pyroclastite	38.66	Not Specified	Sonoma volcanics	237.4	DE-BLANKET	25					32.711646648683086	134.36817346067258
2.95	3.4	2.5	Ma	10.1130/0016-7606(1972)83[2063:PAPAOT]2.0.CO;2:10.1130/GES00626.1	{'2sig_min': nan, '2sig_max': nan, 'uncer_dist': 'uniform', 'struc_cont': 1, 'rot_area': 1, 'strat_group': 3, 'ordering': 5.0, 'synch_unit': 0, 'rej_crit': [2], 'pmag_comments': 'too few samples (rejected by Mankinen, 2008)', 'age_comments': 'age range is that estimated for Northern Sonoma Volcanics (Wagner et al. 2011)', 'dictonary_info': 'The codes used within this description dictionary are documented within Gallo et al. 2023'}		318.0	58.0		2	n	100	Mt. St. Helena section	Igneous:Extrusive	Tuff	38.65	Rhyolite	Sonoma volcanics	237.39	DE-BLANKET	26					57.49795710764285	160.9003323842772
2.95	3.4	2.5	Ma	10.1130/0016-7606(1972)83[2063:PAPAOT]2.0.CO;2:10.1130/GES00626.1	{'2sig_min': nan, '2sig_max': nan, 'uncer_dist': 'uniform', 'struc_cont': 1, 'rot_area': 1, 'strat_group': 3, 'ordering': 4.0, 'synch_unit': 0, 'rej_crit': [2], 'pmag_comments': 'too few samples (rejected by Mankinen, 2008)', 'age_comments': 'age range is that estimated for Northern Sonoma Volcanics (Wagner et al. 2011)', 'dictonary_info': 'The codes used within this description dictionary are documented within Gallo et al. 2023'}		1.0	28.0		2	n	100	Mt. St. Helena section	Igneous:Extrusive	Tuff	38.65	Rhyolite	Sonoma volcanics	237.39	DE-BLANKET	27					66.22163513131498	54.992520927286726
2.95	3.4	2.5	Ma	10.1130/0016-7606(1972)83[2063:PAPAOT]2.0.CO;2:10.1130/GES00626.1	{'2sig_min': nan, '2sig_max': nan, 'uncer_dist': 'uniform', 'struc_cont': 1, 'rot_area': 1, 'strat_group': 3, 'ordering': 3.0, 'synch_unit': 0, 'rej_crit': [], 'pmag_comments': nan, 'age_comments': nan, 'dictonary_info': 'The codes used within this description dictionary are documented within Gallo et al. 2023'}	8.0	0.0	50.8	93.0	5	n	100	Mt. St. Helena section	Igneous:Extrusive	Tuff	38.66	Rhyolite	Sonoma volcanics	237.38	DE-BLANKET	28					82.85081962587209	57.379999999999995
2.95	3.4	2.5	Ma	10.1130/0016-7606(1972)83[2063:PAPAOT]2.0.CO;2:10.1130/GES00626.1	{'2sig_min': nan, '2sig_max': nan, 'uncer_dist': 'uniform', 'struc_cont': 1, 'rot_area': 1, 'strat_group': 3, 'ordering': 2.0, 'synch_unit': 0, 'rej_crit': [1, 2], 'pmag_comments': 'undemagnetized and too few samples (rejected by Mankinen, 2008)', 'age_comments': 'age range is that estimated for Northern Sonoma Volcanics (Wagner et al. 2011)', 'dictonary_info': 'The codes used within this description dictionary are documented within Gallo et al. 2023'}		7.0	51.0		2	n	100	Mt. St. Helena section	Igneous:Extrusive	Tuff	38.67	Rhyolite	Sonoma volcanics	237.38	DE-NRM	29					80.98363748353272	15.95226211207594
2.9	3.3	2.5	Ma	10.1130/0016-7606(1972)83[2063:PAPAOT]2.0.CO;2	{'2sig_min': nan, '2sig_max': nan, 'uncer_dist': 'normal', 'struc_cont': 1, 'rot_area': 1, 'strat_group': 3, 'ordering': 1.0, 'synch_unit': 0, 'rej_crit': [3], 'pmag_comments': 'too scattered (rejected by Mankinen, 2008)', 'age_comments': 'K-Ar not updated since 1972 standards', 'dictonary_info': 'The codes used within this description dictionary are documented within Gallo et al. 2023'}	26.0	40.7	37.1	6.0	8	n	100	Mt. St. Helena section	Igneous:Extrusive	Tuff	38.67	Rhyolite	Sonoma volcanics	237.37	DE-BLANKET	30					50.774379567345996	342.67596156194423
1.6915	2.61	0.773	Ma	10.1130/0016-7606(1972)83[2063:PAPAOT]2.0.CO;2	{'2sig_min': nan, '2sig_max': nan, 'uncer_dist': 'uniform', 'struc_cont': 1, 'rot_area': 1, 'strat_group': 0, 'ordering': nan, 'synch_unit': 0, 'rej_crit': [11], 'pmag_comments': 'rejected because younger than rest of collection (Matayuma age)', 'age_comments': nan, 'dictonary_info': 'The codes used within this description dictionary are documented within Gallo et al. 2023'}	2.7	178.3	-51.0	435.0	8	r	100	Clear Lake volcanic field	Igneous:Extrusive	Tuff	38.75	Basalt	Sonoma volcanics	237.41	DE-BLANKET	31					-82.8082664624472	249.04235969690123
