tab 	sites
age	age_high	age_low	age_unit	citations	description	dir_alpha95	dir_dec	dir_inc	dir_k	dir_n_samples	dir_polarity	dir_tilt_correction	formation	geologic_classes	geologic_types	lat	lithologies	location	lon	method_codes	site	vgp_alpha95	vgp_dm	vgp_dp	vgp_k	vgp_lat	vgp_lon
55.778	57.656	53.9	Ma	10.1130/B26104.1	{'2sig_min': nan, '2sig_max': nan, 'uncer_dist': 'uniform', 'struc_cont': 1, 'rot_area': 0, 'strat_group': 2, 'ordering': 2.0, 'synch_unit': 0, 'rej_crit': [], 'pmag_comments': nan, 'age_comments': 'Section correlated to magnetochrons C25n to C24r', 'dictonary_info': 'The codes used within this description dictionary are documented within Gallo et al. 2023'}	16.8	332.0	58.9	54.6	3	n	100	Fort Union	Sedimentary	Sediment Layer	44.67902	Mudstone: Siltstone: Sandstone	Bighorn Basin sediments	-108.33731	LP-DIR-AF: LP-DIR-T	BH02035α					68.76076323612783	157.82839922192818
55.778	57.656	53.9	Ma	10.1130/B26104.1	{'2sig_min': nan, '2sig_max': nan, 'uncer_dist': 'uniform', 'struc_cont': 1, 'rot_area': 0, 'strat_group': 2, 'ordering': 3.0, 'synch_unit': 0, 'rej_crit': [], 'pmag_comments': nan, 'age_comments': 'Section correlated to magnetochrons C25n to C24r', 'dictonary_info': 'The codes used within this description dictionary are documented within Gallo et al. 2023'}	17.7	341.2	76.5	49.4	3	n	100	Fort Union	Sedimentary	Sediment Layer	44.6784	Mudstone: Siltstone: Sandstone	Bighorn Basin sediments	-108.33732	LP-DIR-AF: LP-DIR-T	BH02037α					67.69964707065	230.0947753317303
55.778	57.656	53.9	Ma	10.1130/B26104.1	{'2sig_min': nan, '2sig_max': nan, 'uncer_dist': 'uniform', 'struc_cont': 1, 'rot_area': 0, 'strat_group': 2, 'ordering': 4.0, 'synch_unit': 0, 'rej_crit': [], 'pmag_comments': nan, 'age_comments': 'Section correlated to magnetochrons C25n to C24r', 'dictonary_info': 'The codes used within this description dictionary are documented within Gallo et al. 2023'}	30.6	343.9	77.9	17.3	3	n	100	Fort Union	Sedimentary	Sediment Layer	44.67852	Mudstone: Siltstone: Sandstone	Bighorn Basin sediments	-108.33729	LP-DIR-AF: LP-DIR-T	BH02038α					66.26959724628297	235.9061932060667
55.778	57.656	53.9	Ma	10.1130/B26104.1	{'2sig_min': nan, '2sig_max': nan, 'uncer_dist': 'uniform', 'struc_cont': 1, 'rot_area': 0, 'strat_group': 2, 'ordering': 5.0, 'synch_unit': 0, 'rej_crit': [], 'pmag_comments': nan, 'age_comments': 'Section correlated to magnetochrons C25n to C24r', 'dictonary_info': 'The codes used within this description dictionary are documented within Gallo et al. 2023'}	29.3	10.5	78.6	18.7	3	n	100	Fort Union	Sedimentary	Sediment Layer	44.67783	Mudstone: Siltstone: Sandstone	Bighorn Basin sediments	-108.33772	LP-DIR-AF: LP-DIR-T	BH02039α					66.00523563535245	261.3108413111551
55.778	57.656	53.9	Ma	10.1130/B26104.1	{'2sig_min': nan, '2sig_max': nan, 'uncer_dist': 'uniform', 'struc_cont': 1, 'rot_area': 0, 'strat_group': 2, 'ordering': 6.0, 'synch_unit': 0, 'rej_crit': [], 'pmag_comments': nan, 'age_comments': 'Section correlated to magnetochrons C25n to C24r', 'dictonary_info': 'The codes used within this description dictionary are documented within Gallo et al. 2023'}	54.1	351.8	59.7	6.3	3	n	100	Fort Union	Sedimentary	Sediment Layer	44.67775	Mudstone: Siltstone: Sandstone	Bighorn Basin sediments	-108.33757	LP-DIR-AF: LP-DIR-T	BH02040α					82.69557501352435	130.13336897256758
55.778	57.656	53.9	Ma	10.1130/B26104.1	{'2sig_min': nan, '2sig_max': nan, 'uncer_dist': 'uniform', 'struc_cont': 1, 'rot_area': 0, 'strat_group': 2, 'ordering': 7.0, 'synch_unit': 0, 'rej_crit': [], 'pmag_comments': nan, 'age_comments': 'Section correlated to magnetochrons C25n to C24r', 'dictonary_info': 'The codes used within this description dictionary are documented within Gallo et al. 2023'}	23.1	295.8	69.2	29.4	3	n	100	Fort Union	Sedimentary	Sediment Layer	44.67763	Mudstone: Siltstone: Sandstone	Bighorn Basin sediments	-108.33748	LP-DIR-AF: LP-DIR-T	BH02041α					48.3387708931724	196.6424185920661
55.778	57.656	53.9	Ma	10.1130/B26104.1	{'2sig_min': nan, '2sig_max': nan, 'uncer_dist': 'uniform', 'struc_cont': 1, 'rot_area': 0, 'strat_group': 2, 'ordering': 8.0, 'synch_unit': 0, 'rej_crit': [], 'pmag_comments': nan, 'age_comments': 'Section correlated to magnetochrons C25n to C24r', 'dictonary_info': 'The codes used within this description dictionary are documented within Gallo et al. 2023'}	14.5	335.2	63.3	73.2	3	n	100	Fort Union	Sedimentary	Sediment Layer	44.67675	Mudstone: Siltstone: Sandstone	Bighorn Basin sediments	-108.33808	LP-DIR-AF: LP-DIR-T	BH02042α					72.45673151658082	170.957333828505
55.778	57.656	53.9	Ma	10.1130/B26104.1	{'2sig_min': nan, '2sig_max': nan, 'uncer_dist': 'uniform', 'struc_cont': 1, 'rot_area': 0, 'strat_group': 2, 'ordering': 9.0, 'synch_unit': 0, 'rej_crit': [], 'pmag_comments': nan, 'age_comments': 'Section correlated to magnetochrons C25n to C24r', 'dictonary_info': 'The codes used within this description dictionary are documented within Gallo et al. 2023'}	34.7	335.4	64.8	13.7	3	n	100	Fort Union	Sedimentary	Sediment Layer	44.67668	Mudstone: Siltstone: Sandstone	Bighorn Basin sediments	-108.33822	LP-DIR-AF: LP-DIR-T	BH02043α					72.76945224150083	177.26823680961658
55.778	57.656	53.9	Ma	10.1130/B26104.1	{'2sig_min': nan, '2sig_max': nan, 'uncer_dist': 'uniform', 'struc_cont': 1, 'rot_area': 0, 'strat_group': 2, 'ordering': 10.0, 'synch_unit': 0, 'rej_crit': [], 'pmag_comments': nan, 'age_comments': 'Section correlated to magnetochrons C25n to C24r', 'dictonary_info': 'The codes used within this description dictionary are documented within Gallo et al. 2023'}	57.2	273.4	63.9	5.7	3	n	100	Fort Union	Sedimentary	Sediment Layer	44.67668	Mudstone: Siltstone: Sandstone	Bighorn Basin sediments	-108.3384	LP-DIR-AF: LP-DIR-T	BH02044α					32.122669556229376	196.08291288131946
55.778	57.656	53.9	Ma	10.1130/B26104.1	{'2sig_min': nan, '2sig_max': nan, 'uncer_dist': 'uniform', 'struc_cont': 1, 'rot_area': 0, 'strat_group': 2, 'ordering': 11.0, 'synch_unit': 0, 'rej_crit': [], 'pmag_comments': nan, 'age_comments': 'Section correlated to magnetochrons C25n to C24r', 'dictonary_info': 'The codes used within this description dictionary are documented within Gallo et al. 2023'}	25.8	9.9	74.7	23.8	3	n	100	Fort Union	Sedimentary	Sediment Layer	44.67356	Mudstone: Siltstone: Sandstone	Bighorn Basin sediments	-108.33524	LP-DIR-AF: LP-DIR-T	BH0423α					72.36991547782256	267.47628839138986
